occupationLabel,field_of_workLabel,organizationLabel,awardLabel,doc_advisorLabel,doc_studentLabel,doc_thesisLabel,studentLabel,student_ofLabel,notable_workLabel,website,dblp_id,academic_treeid,acm_id,employeeLabel,start_time_emp,end_time_emp,educationLabel,degreeLabel,start_time_edu,end_time_edu
cryptographer,cryptography,Royal Society,Smith's Prize,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,University of Cambridge,,,
cryptographer,cryptography,Royal Society,Smith's Prize,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,Princeton University,,,
cryptographer,cryptanalysis,Royal Society,Officer of the Order of the British Empire,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,King's College,,1931-01-01T00:00:00Z,1934-01-01T00:00:00Z
cryptographer,cryptography,Royal Society,Fellow of the Royal Society,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,Sherborne School,,1926-01-01T00:00:00Z,
cryptographer,computer science,Royal Society,Fellow of the Royal Society,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,King's College,,1931-01-01T00:00:00Z,1934-01-01T00:00:00Z
computer scientist,logic,Royal Society,Officer of the Order of the British Empire,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,Sherborne School,,1926-01-01T00:00:00Z,
cryptographer,cryptanalysis,Royal Society,Officer of the Order of the British Empire,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,University of Cambridge,,,
cryptographer,cryptanalysis,Royal Society,Officer of the Order of the British Empire,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,Princeton University,,,
cryptographer,cryptanalysis,Royal Society,Fellow of the Royal Society,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,University of Cambridge,,,
cryptographer,cryptanalysis,Royal Society,Fellow of the Royal Society,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,Princeton University,,,
computer scientist,computer science,Royal Society,Officer of the Order of the British Empire,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,King's College,,1931-01-01T00:00:00Z,1934-01-01T00:00:00Z
computer scientist,logic,Royal Society,Fellow of the Royal Society,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,King's College,,1931-01-01T00:00:00Z,1934-01-01T00:00:00Z
computer scientist,cryptography,Royal Society,Fellow of the Royal Society,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,Sherborne School,,1926-01-01T00:00:00Z,
computer scientist,logic,Royal Society,Officer of the Order of the British Empire,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,University of Cambridge,,,
computer scientist,logic,Royal Society,Officer of the Order of the British Empire,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,Princeton University,,,
cryptographer,computer science,Royal Society,Fellow of the Royal Society,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,Sherborne School,,1926-01-01T00:00:00Z,
cryptographer,cryptanalysis,Royal Society,Smith's Prize,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,University of Cambridge,,,
computer scientist,logic,Royal Society,Fellow of the Royal Society,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,University of Cambridge,,,
cryptographer,cryptanalysis,Royal Society,Smith's Prize,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,Princeton University,,,
computer scientist,logic,Royal Society,Fellow of the Royal Society,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,Princeton University,,,
cryptographer,cryptography,Royal Society,Officer of the Order of the British Empire,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,Sherborne School,,1926-01-01T00:00:00Z,
computer scientist,computer science,Royal Society,Officer of the Order of the British Empire,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,University of Cambridge,,,
computer scientist,computer science,Royal Society,Officer of the Order of the British Empire,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,Princeton University,,,
cryptographer,computer science,Royal Society,Officer of the Order of the British Empire,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,King's College,,1931-01-01T00:00:00Z,1934-01-01T00:00:00Z
cryptographer,logic,Royal Society,Fellow of the Royal Society,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,King's College,,1931-01-01T00:00:00Z,1934-01-01T00:00:00Z
computer scientist,computer science,Royal Society,Fellow of the Royal Society,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,University of Cambridge,,,
computer scientist,computer science,Royal Society,Fellow of the Royal Society,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,Princeton University,,,
cryptographer,cryptography,Royal Society,Smith's Prize,Alonzo Church,Robin Gandy,Systems of Logic Based on Ordinals,Robin Gandy,Alonzo Church,Turing machine,http://www.turingarchive.org/,t/AlanMTuring,91808,81100339134,University of Cambridge,,,Sherborne School,,1926-01-01T00:00:00Z,
